Day, Date, Time, Measurement Time, Filename, S, dS, D, dD, T, dT, Q, dQ, P, dP, tau1, tau2, GF2, GF3, ASingles, RaSingles, ADoubles, RaDoubles, ATriples, RaTriples, AQuads, RaQuads, APents, RaPents, t2dg, SumRa, SumA, detDT, detDTjitter, ampDT, ampDTjitter
Tuesday, May 29, 2018 12:43:13 PM, 4.537488, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-4.sorted.txt, 287708.2837, 0.0797, 13818.8783, 7.5521, 1668.1293, 159.3331, 281.0992, 1437.1329, 5126.7416, 117.9079, -68.4695, 23.6183, 0.5862, 0.3437, 288580.9524, 288580.9524, 2330182.9740, 2342773.0121, 9464392.4204, 9579192.1497, 25754574.3505, 26290492.4064, 52776827.8504, 54472698.7858, 13823.7057, 520656.0, 517858.0
Tuesday, May 29, 2018 12:43:16 PM, 4.663648, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-5.sorted.txt, 287996.0189, 0.0865, 15539.5525, 8.4159, -190.7455, 1262.2281, -4617.7575, 86.9340, -4785.7923, 133.7506, -100.7609, 18.3421, 0.6294, 0.3961, 286188.7265, 286188.7265, 2293315.1326, 2308896.5526, 9270068.4003, 9374703.8619, 25181666.0795, 25514868.0851, 51683570.0413, 52293341.1667, 14305.6578, 532124.0, 528533.0
Tuesday, May 29, 2018 2:48:08 PM, 4.663646, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.9163, 0.0955, 12773.2685, 8.4858, -1240.9183, 183.8055, -386.2463, 812.8116, 2920.7258, 123.0788, -43.7782, 18.7424, 0.5833, 0.3403, 288501.1047, 288501.1047, 1993403.0681, 2010937.2256, 6955940.9517, 7068170.0438, 16320417.2902, 16698589.8414, 28946194.5112, 29839672.1016, 12946.9933, 460353.0, 456339.0
Tuesday, May 29, 2018 4:23:57 PM, 4.663646, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.9163, 0.0955, 12773.2685, 8.4858, -1240.9183, 183.8055, -386.2463, 812.8116, 2920.7258, 123.0788, -43.7782, 18.7424, 0.5833, 0.3403, 288501.1047, 288501.1047, 1993403.0681, 2010937.2256, 6955940.9517, 7068170.0438, 16320417.2902, 16698589.8414, 28946194.5112, 29839672.1016, 12946.9933, 460353.0, 456339.0
Tuesday, May 29, 2018 4:24:45 PM, 4.663642, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.7345, 0.0955, 13137.5870, 8.7455, -1442.1830, 175.8503, -551.5354, 636.5773, 2844.5552, 155.4622, -49.8588, 19.6708, 0.5984, 0.3581, 288506.1458, 288506.1458, 2159748.8387, 2176776.5767, 8165263.4145, 8277822.0920, 20760726.6450, 21145344.7178, 39911231.2304, 40826046.2361, 13325.6979, 498309.0, 494411.0
Tuesday, May 29, 2018 4:25:05 PM, 4.663614, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287976.8904, 0.0957, 15913.4103, 8.8109, -4247.5588, 92.8629, -4736.5255, 143.3319, 393.7053, 2991.0934, -123.8511, 29.1954, 0.6504, 0.4230, 288493.3807, 288493.3807, 3319399.5787, 3343629.2829, 19252632.0204, 19512802.0740, 74982542.0306, 76414777.0614, 220499671.0248, 225946767.1738, 15204.4540, 765332.0, 759786.0
Tuesday, May 29, 2018 4:25:28 PM, 4.663574, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287976.3584, 0.0956, 20152.1417, 8.7398, -3948.5658, 129.9277, -25980.0945, 60.5028, 5459.2692, 387.7250, 2407.7742, 34.4806, 0.7342, 0.5390, 288491.3696, 288491.3696, 4977024.5127, 5007900.2817, 43188646.3165, 43720945.2722, 251119628.9664, 255813654.7280, 1099988206.3826, 1128111312.6965, 17590.6554, 1146071.0, 1139005.0
Tuesday, May 29, 2018 4:25:46 PM, 4.663634, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.5852, 0.0955, 13599.9100, 9.0708, -2867.6416, 93.8404, 958.4513, 486.2963, 2224.1508, 352.0346, -56.6472, 24.1149, 0.6030, 0.3636, 288503.1230, 288503.1230, 2491461.8068, 2509831.2631, 10864928.3613, 11006803.4700, 31860727.6314, 32439490.0062, 70613098.6237, 72333716.0121, 13655.6663, 574532.0, 570327.0
Tuesday, May 29, 2018 4:26:09 PM, 4.663624, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.3450, 0.0956, 14455.7115, 8.6996, -3691.8569, 83.9608, -70.6469, 7420.2821, -2252.7805, 470.6733, -72.4852, 26.9802, 0.6266, 0.3926, 288498.2521, 288498.2521, 2906856.4534, 2927227.5632, 14774052.3699, 14967973.2777, 50456997.8672, 51405331.3505, 130198315.7902, 133433311.8104, 14492.4796, 670050.0, 665387.0
Tuesday, May 29, 2018 4:26:30 PM, 4.663638, D:/DDSI_Fresh_Fuel/022/GET_RATES_Files/15min_022-1.sorted.txt, 287977.3382, 0.0956, 13227.2279, 9.0947, -2411.8565, 111.8167, 335.4570, 1177.6340, -730.6064, 885.3746, -50.8134, 21.5451, 0.6041, 0.3650, 288506.8186, 288506.8186, 2325969.3705, 2343058.5637, 9466211.7120, 9591969.3024, 25898803.3196, 26380611.9783, 53548886.3630, 54865636.6554, 13648.3112, 536365.0, 532453.0
